snr,machine,id,condition,file,path,waves_array
+6db,pump,id_00,normal,00000001.wav,E:\+6db/pump/id_00/normal/00000001.wav,"[ 0.00154495  0.00046921  0.00140762 ... -0.00062943  0.00095749
  0.00020981]"
+6db,pump,id_00,normal,00000002.wav,E:\+6db/pump/id_00/normal/00000002.wav,"[-0.00308609 -0.00605774 -0.00679779 ...  0.00418472  0.00136948
  0.00182343]"
+6db,pump,id_00,normal,00000003.wav,E:\+6db/pump/id_00/normal/00000003.wav,"[-0.00161362 -0.00241089 -0.00420761 ...  0.00445175  0.00444412
  0.00379944]"
+6db,pump,id_00,normal,00000004.wav,E:\+6db/pump/id_00/normal/00000004.wav,"[-0.00136185 -0.0033493  -0.00100708 ...  0.00522995  0.00411224
  0.00272751]"
+6db,pump,id_00,normal,00000005.wav,E:\+6db/pump/id_00/normal/00000005.wav,[0.00341415 0.00484467 0.00783157 ... 0.00655746 0.00160217 0.00019073]
+6db,pump,id_00,normal,00000006.wav,E:\+6db/pump/id_00/normal/00000006.wav,"[-0.00225449 -0.00536346 -0.00349045 ...  0.00877762  0.00601578
  0.00201035]"
+6db,pump,id_00,normal,00000007.wav,E:\+6db/pump/id_00/normal/00000007.wav,"[ 0.00232697  0.00379181 -0.00096512 ...  0.00099182  0.00356674
 -0.00035477]"
+6db,pump,id_00,normal,00000008.wav,E:\+6db/pump/id_00/normal/00000008.wav,"[-0.00191498 -0.00534058 -0.00338364 ...  0.00217438  0.00126266
  0.00159073]"
+6db,pump,id_00,normal,00000009.wav,E:\+6db/pump/id_00/normal/00000009.wav,"[-0.00141907 -0.00160599 -0.00147247 ... -0.00125504 -0.00039291
 -0.00221634]"
+6db,pump,id_00,normal,00000010.wav,E:\+6db/pump/id_00/normal/00000010.wav,"[-0.00112915 -0.00190353 -0.00223541 ...  0.00345993  0.00381851
  0.00305176]"
+6db,pump,id_00,normal,00000011.wav,E:\+6db/pump/id_00/normal/00000011.wav,"[ 0.00231552  0.00276947  0.00344849 ...  0.00048447 -0.00115967
 -0.00218201]"
+6db,pump,id_00,normal,00000012.wav,E:\+6db/pump/id_00/normal/00000012.wav,[0.00279999 0.0012207  0.00209045 ... 0.0021019  0.00234985 0.00063705]
+6db,pump,id_00,normal,00000013.wav,E:\+6db/pump/id_00/normal/00000013.wav,"[ 0.00256729  0.00419998  0.00573349 ... -0.00407791 -0.00235748
 -0.0008812 ]"
+6db,pump,id_00,normal,00000014.wav,E:\+6db/pump/id_00/normal/00000014.wav,"[ 0.00436401  0.00522995  0.0048027  ... -0.0007515  -0.00189209
 -0.00543594]"
+6db,pump,id_00,normal,00000015.wav,E:\+6db/pump/id_00/normal/00000015.wav,"[-0.00476074 -0.00583649 -0.00662994 ...  0.00599289  0.00455093
  0.00289917]"
+6db,pump,id_00,normal,00000016.wav,E:\+6db/pump/id_00/normal/00000016.wav,"[ 0.00274658  0.00020599  0.00066376 ... -0.00247574 -0.00106812
  0.00034332]"
+6db,pump,id_00,normal,00000017.wav,E:\+6db/pump/id_00/normal/00000017.wav,"[ 7.25173950e-03  7.98034668e-03  3.03268433e-03 ... -1.18255615e-04
 -6.44683838e-04 -6.48498535e-05]"
+6db,pump,id_00,normal,00000018.wav,E:\+6db/pump/id_00/normal/00000018.wav,"[-0.00410843 -0.0039711  -0.00334167 ...  0.00554657  0.00839996
  0.00980759]"
+6db,pump,id_00,normal,00000019.wav,E:\+6db/pump/id_00/normal/00000019.wav,"[ 0.00726318  0.00514984  0.00391006 ...  0.00246429  0.00192642
 -0.00263977]"
+6db,pump,id_00,normal,00000020.wav,E:\+6db/pump/id_00/normal/00000020.wav,"[-0.00230408 -0.00011444  0.00259781 ... -0.00391388 -0.00449371
 -0.00289154]"
+6db,pump,id_00,normal,00000021.wav,E:\+6db/pump/id_00/normal/00000021.wav,"[-0.00359344 -0.00155258  0.00026321 ...  0.00103378 -0.00278854
  0.00064087]"
+6db,pump,id_00,normal,00000022.wav,E:\+6db/pump/id_00/normal/00000022.wav,"[ 0.00199127  0.00047684  0.00408936 ... -0.00468063 -0.00379562
 -0.00525665]"
+6db,pump,id_00,normal,00000023.wav,E:\+6db/pump/id_00/normal/00000023.wav,"[-0.00344467 -0.00373077 -0.00370789 ... -0.00188828 -0.00265503
 -0.0025444 ]"
+6db,pump,id_00,normal,00000024.wav,E:\+6db/pump/id_00/normal/00000024.wav,[0.00154114 0.00553894 0.00802612 ... 0.00162125 0.00347519 0.00377274]
+6db,pump,id_00,normal,00000025.wav,E:\+6db/pump/id_00/normal/00000025.wav,[0.00815964 0.00608063 0.00405502 ... 0.00601959 0.00562286 0.00426483]
+6db,pump,id_00,normal,00000026.wav,E:\+6db/pump/id_00/normal/00000026.wav,"[ 0.00509262  0.00586319  0.00621796 ... -0.0002594   0.00098419
  0.00065994]"
+6db,pump,id_00,normal,00000027.wav,E:\+6db/pump/id_00/normal/00000027.wav,"[-0.001091   -0.00292969 -0.00180054 ... -0.00296783 -0.00454712
 -0.00414658]"
+6db,pump,id_00,normal,00000028.wav,E:\+6db/pump/id_00/normal/00000028.wav,"[-0.00299454 -0.00050354 -0.00255203 ...  0.00374603  0.0025444
  0.00411606]"
+6db,pump,id_00,normal,00000029.wav,E:\+6db/pump/id_00/normal/00000029.wav,"[ 0.00479126  0.00548935  0.00424194 ... -0.00150681 -0.00091171
  0.00183487]"
+6db,pump,id_00,normal,00000030.wav,E:\+6db/pump/id_00/normal/00000030.wav,"[-0.00038147 -0.00341034 -0.00381088 ... -0.00574875 -0.00471878
 -0.00181198]"
+6db,pump,id_00,normal,00000031.wav,E:\+6db/pump/id_00/normal/00000031.wav,"[ 0.00222778  0.00824356  0.0129776  ... -0.00576019 -0.0050087
 -0.00273895]"
+6db,pump,id_00,normal,00000032.wav,E:\+6db/pump/id_00/normal/00000032.wav,"[-0.00120544 -0.00353622 -0.00633621 ...  0.00540161  0.0059967
  0.00365448]"
+6db,pump,id_00,normal,00000033.wav,E:\+6db/pump/id_00/normal/00000033.wav,"[ 0.00314331  0.00323868  0.00326157 ... -0.00378799 -0.00467682
 -0.00457764]"
+6db,pump,id_00,normal,00000034.wav,E:\+6db/pump/id_00/normal/00000034.wav,"[ 0.00543594  0.0099678   0.01174545 ... -0.00411987 -0.0025177
 -0.00066376]"
+6db,pump,id_00,normal,00000035.wav,E:\+6db/pump/id_00/normal/00000035.wav,"[ 0.00136185  0.00114059 -0.0020752  ... -0.0009079  -0.00131607
 -0.00082016]"
+6db,pump,id_00,normal,00000036.wav,E:\+6db/pump/id_00/normal/00000036.wav,"[-0.00352097 -0.00377274 -0.00189209 ... -0.0022583  -0.00118637
  0.00201035]"
+6db,pump,id_00,normal,00000037.wav,E:\+6db/pump/id_00/normal/00000037.wav,[0.00497818 0.00507736 0.00389862 ... 0.00907135 0.00972366 0.007267  ]
+6db,pump,id_00,normal,00000038.wav,E:\+6db/pump/id_00/normal/00000038.wav,"[ 0.00600815  0.00208664  0.00268936 ... -0.00741959 -0.00690079
 -0.00444412]"
+6db,pump,id_00,normal,00000039.wav,E:\+6db/pump/id_00/normal/00000039.wav,"[-0.0030098  -0.0045166  -0.00548935 ...  0.0082016   0.00606918
  0.00329971]"
+6db,pump,id_00,normal,00000040.wav,E:\+6db/pump/id_00/normal/00000040.wav,"[-0.00062561 -0.00016403  0.00135422 ...  0.00078201  0.0014801
  0.00363922]"
+6db,pump,id_00,normal,00000041.wav,E:\+6db/pump/id_00/normal/00000041.wav,[0.00978851 0.00816345 0.00481415 ... 0.00113297 0.00135422 0.00321579]
+6db,pump,id_00,normal,00000042.wav,E:\+6db/pump/id_00/normal/00000042.wav,"[ 0.00123215 -0.00185013 -0.0006752  ...  0.0050354   0.00666809
  0.00690079]"
+6db,pump,id_00,normal,00000043.wav,E:\+6db/pump/id_00/normal/00000043.wav,"[ 0.00625229  0.00444412  0.00251389 ... -0.00391769 -0.00642395
 -0.00712585]"
+6db,pump,id_00,normal,00000044.wav,E:\+6db/pump/id_00/normal/00000044.wav,"[-7.1983337e-03 -9.2887878e-03 -1.1291504e-02 ... -1.4686584e-03
  4.4631958e-04 -3.0517578e-05]"
+6db,pump,id_00,normal,00000045.wav,E:\+6db/pump/id_00/normal/00000045.wav,"[-0.00128555 -0.0026207  -0.00228882 ...  0.00214386  0.00115967
  0.00040436]"
+6db,pump,id_00,normal,00000046.wav,E:\+6db/pump/id_00/normal/00000046.wav,"[ 0.00337601  0.00216293  0.00096512 ... -0.00440979  0.00484848
  0.01041794]"
+6db,pump,id_00,normal,00000047.wav,E:\+6db/pump/id_00/normal/00000047.wav,"[-0.00410843 -0.00734329 -0.00432968 ... -0.00489807  0.00520706
  0.00064468]"
+6db,pump,id_00,normal,00000048.wav,E:\+6db/pump/id_00/normal/00000048.wav,"[-2.7656555e-03 -4.9591064e-05 -4.6157837e-04 ... -4.2572021e-03
 -2.5825500e-03 -2.1743774e-03]"
+6db,pump,id_00,normal,00000049.wav,E:\+6db/pump/id_00/normal/00000049.wav,[0.00377274 0.00649643 0.00637054 ... 0.00350189 0.0019455  0.00168228]
+6db,pump,id_00,normal,00000050.wav,E:\+6db/pump/id_00/normal/00000050.wav,[0.00367737 0.00046921 0.0001564  ... 0.00527191 0.00476074 0.00372314]
+6db,pump,id_00,normal,00000051.wav,E:\+6db/pump/id_00/normal/00000051.wav,"[-0.0031929  -0.00251389 -0.00069046 ... -0.0008316  -0.00127792
 -0.00224304]"
+6db,pump,id_00,normal,00000052.wav,E:\+6db/pump/id_00/normal/00000052.wav,"[-0.00193024 -0.00205231 -0.00332642 ... -0.00059128 -0.00189209
  0.00018311]"
+6db,pump,id_00,normal,00000053.wav,E:\+6db/pump/id_00/normal/00000053.wav,"[-0.00113297  0.00192642  0.0013504  ... -0.00956726 -0.01020432
 -0.00833511]"
+6db,pump,id_00,normal,00000054.wav,E:\+6db/pump/id_00/normal/00000054.wav,"[-0.0071106  -0.00574493 -0.00500107 ...  0.0013237   0.00091553
  0.00324631]"
+6db,pump,id_00,normal,00000055.wav,E:\+6db/pump/id_00/normal/00000055.wav,"[-0.00131226 -0.00266647 -0.00317001 ...  0.00260162  0.0047226
  0.00511551]"
+6db,pump,id_00,normal,00000056.wav,E:\+6db/pump/id_00/normal/00000056.wav,"[-0.00039673 -0.00518799 -0.00794601 ... -0.00356674 -0.00277328
 -0.0018959 ]"
+6db,pump,id_00,normal,00000057.wav,E:\+6db/pump/id_00/normal/00000057.wav,"[ 0.00114822  0.00183487  0.00124741 ... -0.007267   -0.00771713
 -0.00658035]"
+6db,pump,id_00,normal,00000058.wav,E:\+6db/pump/id_00/normal/00000058.wav,"[-0.01279068 -0.0123024  -0.009655   ...  0.00615311  0.00253677
 -0.00179291]"
+6db,pump,id_00,normal,00000059.wav,E:\+6db/pump/id_00/normal/00000059.wav,"[-0.00389481 -0.00130463  0.0043602  ...  0.0021019   0.00297546
  0.00029755]"
+6db,pump,id_00,normal,00000060.wav,E:\+6db/pump/id_00/normal/00000060.wav,"[-0.00596619 -0.00671387 -0.00715256 ...  0.0044136   0.00473022
  0.00496674]"
+6db,pump,id_00,normal,00000061.wav,E:\+6db/pump/id_00/normal/00000061.wav,[0.00672913 0.00363541 0.00227737 ... 0.00140381 0.00104523 0.0005455 ]
+6db,pump,id_00,normal,00000062.wav,E:\+6db/pump/id_00/normal/00000062.wav,"[-0.00025558 -0.00098038  0.00099182 ... -0.00078964 -0.00107574
  0.00027466]"
+6db,pump,id_00,normal,00000063.wav,E:\+6db/pump/id_00/normal/00000063.wav,"[ 0.00133514 -0.00023651 -0.00123215 ...  0.00187683 -0.00078201
 -0.00299072]"
+6db,pump,id_00,normal,00000064.wav,E:\+6db/pump/id_00/normal/00000064.wav,"[-0.00347137 -0.00313568 -0.00233459 ...  0.00237656  0.00185013
  0.00130844]"
+6db,pump,id_00,normal,00000065.wav,E:\+6db/pump/id_00/normal/00000065.wav,"[ 0.0025444   0.00127411  0.00211716 ... -0.00439835 -0.00098419
  0.0016861 ]"
+6db,pump,id_00,normal,00000066.wav,E:\+6db/pump/id_00/normal/00000066.wav,"[ 1.5869141e-03  5.6838989e-04  1.6632080e-03 ... -1.9073486e-05
 -6.0272217e-04  3.4713745e-04]"
+6db,pump,id_00,normal,00000067.wav,E:\+6db/pump/id_00/normal/00000067.wav,"[ 0.0021286   0.00203323  0.00073242 ... -0.0003624   0.00131989
  0.00216675]"
+6db,pump,id_00,normal,00000068.wav,E:\+6db/pump/id_00/normal/00000068.wav,"[-0.00197983 -0.00162888 -0.0006485  ... -0.00144577 -0.00257874
 -0.00045776]"
+6db,pump,id_00,normal,00000069.wav,E:\+6db/pump/id_00/normal/00000069.wav,"[ 0.00136566  0.00241852  0.00084305 ... -0.00713348 -0.00236893
  0.00107574]"
+6db,pump,id_00,normal,00000070.wav,E:\+6db/pump/id_00/normal/00000070.wav,"[ 0.00286865  0.00567627  0.00541306 ... -0.00157166 -0.00354385
  0.00043488]"
+6db,pump,id_00,normal,00000071.wav,E:\+6db/pump/id_00/normal/00000071.wav,"[ 0.007061    0.00626755 -0.00080109 ... -0.00292206 -0.00483704
 -0.00358963]"
+6db,pump,id_00,normal,00000072.wav,E:\+6db/pump/id_00/normal/00000072.wav,"[-0.00018311  0.00086975 -0.0019989  ... -0.0016098  -0.00118256
 -0.00254822]"
+6db,pump,id_00,normal,00000073.wav,E:\+6db/pump/id_00/normal/00000073.wav,[0.00231171 0.0024147  0.00468445 ... 0.00413895 0.00319672 0.00383377]
+6db,pump,id_00,normal,00000074.wav,E:\+6db/pump/id_00/normal/00000074.wav,"[ 0.00156403 -0.00092697 -0.00242615 ... -0.00348663 -0.00267029
 -0.00444794]"
+6db,pump,id_00,normal,00000075.wav,E:\+6db/pump/id_00/normal/00000075.wav,"[-0.00860214 -0.00926208 -0.00888824 ... -0.00400925 -0.0026474
 -0.0028038 ]"
+6db,pump,id_00,normal,00000076.wav,E:\+6db/pump/id_00/normal/00000076.wav,"[-0.00413132 -0.00486755 -0.00683212 ... -0.00330353 -0.00732422
 -0.00622177]"
+6db,pump,id_00,normal,00000077.wav,E:\+6db/pump/id_00/normal/00000077.wav,"[-0.00959778 -0.00575256 -0.00355148 ... -0.00400925 -0.00077438
  0.00320435]"
+6db,pump,id_00,normal,00000078.wav,E:\+6db/pump/id_00/normal/00000078.wav,"[ 0.00193024 -0.00056458 -0.00247574 ... -0.00024414 -0.00099564
  0.00099945]"
+6db,pump,id_00,normal,00000079.wav,E:\+6db/pump/id_00/normal/00000079.wav,"[ 0.00363922  0.00674438  0.00203705 ...  0.00210571 -0.00097656
 -0.00215912]"
+6db,pump,id_00,normal,00000080.wav,E:\+6db/pump/id_00/normal/00000080.wav,"[-0.00396729 -0.00253296 -0.00361252 ...  0.00399017  0.0014801
 -0.00221634]"
+6db,pump,id_00,normal,00000081.wav,E:\+6db/pump/id_00/normal/00000081.wav,"[-0.01177597 -0.01063156 -0.00748062 ...  0.001091    0.00283432
  0.0030365 ]"
+6db,pump,id_00,normal,00000082.wav,E:\+6db/pump/id_00/normal/00000082.wav,"[ 0.00418854  0.0036087   0.00335693 ...  0.0037117  -0.00231934
 -0.0031395 ]"
+6db,pump,id_00,normal,00000083.wav,E:\+6db/pump/id_00/normal/00000083.wav,"[-0.00146484 -0.00445557 -0.00418854 ...  0.00067902  0.00048447
  0.00107574]"
+6db,pump,id_00,normal,00000084.wav,E:\+6db/pump/id_00/normal/00000084.wav,"[-0.00225067 -0.00164032 -0.00095367 ...  0.00034332  0.00097656
  0.00218582]"
+6db,pump,id_00,normal,00000085.wav,E:\+6db/pump/id_00/normal/00000085.wav,"[-0.00158691  0.00146484  0.00245667 ...  0.00160599 -0.00033569
 -0.00088501]"
+6db,pump,id_00,normal,00000086.wav,E:\+6db/pump/id_00/normal/00000086.wav,"[-7.5149536e-04  7.8201294e-04  3.2653809e-03 ... -4.1236877e-03
 -3.5858154e-03  9.1552734e-05]"
+6db,pump,id_00,normal,00000087.wav,E:\+6db/pump/id_00/normal/00000087.wav,"[ 0.0004921  -0.00111771  0.00014496 ... -0.00270081 -0.00275421
 -0.00120544]"
+6db,pump,id_00,normal,00000088.wav,E:\+6db/pump/id_00/normal/00000088.wav,[0.00242615 0.0018425  0.00253296 ... 0.00217819 0.00188828 0.00308228]
+6db,pump,id_00,normal,00000089.wav,E:\+6db/pump/id_00/normal/00000089.wav,"[-0.00295639 -0.00465393 -0.00494385 ...  0.00225067  0.00379944
  0.00550842]"
+6db,pump,id_00,normal,00000090.wav,E:\+6db/pump/id_00/normal/00000090.wav,[0.00429916 0.00410843 0.00539017 ... 0.00561142 0.00626373 0.00611496]
+6db,pump,id_00,normal,00000091.wav,E:\+6db/pump/id_00/normal/00000091.wav,"[-0.00104523  0.00249863  0.00318909 ... -0.00090027 -0.00090408
 -0.00162125]"
+6db,pump,id_00,normal,00000092.wav,E:\+6db/pump/id_00/normal/00000092.wav,"[-0.00832367 -0.00550461 -0.00474167 ...  0.00226212  0.00183487
 -0.00105286]"
+6db,pump,id_00,normal,00000093.wav,E:\+6db/pump/id_00/normal/00000093.wav,"[-0.00125122  0.00170517  0.00093842 ... -0.0025444  -0.00142288
 -0.00252151]"
+6db,pump,id_00,normal,00000094.wav,E:\+6db/pump/id_00/normal/00000094.wav,"[-0.00416946 -0.0043602  -0.00162888 ...  0.00401688  0.00475311
  0.00123596]"
+6db,pump,id_00,normal,00000095.wav,E:\+6db/pump/id_00/normal/00000095.wav,"[-0.00152588  0.00029373  0.00039673 ... -0.00189209  0.00442886
  0.00411987]"
+6db,pump,id_00,normal,00000096.wav,E:\+6db/pump/id_00/normal/00000096.wav,"[-0.00287247 -0.00387192 -0.0021019  ... -0.00725555 -0.00712967
 -0.0060463 ]"
+6db,pump,id_00,normal,00000097.wav,E:\+6db/pump/id_00/normal/00000097.wav,"[ 3.5171509e-03  3.1394958e-03  1.9798279e-03 ...  1.5716553e-03
  9.3841553e-04 -4.5776367e-05]"
+6db,pump,id_00,normal,00000098.wav,E:\+6db/pump/id_00/normal/00000098.wav,"[ 0.00146866  0.00128174  0.00267792 ... -0.00328827 -0.001091
 -0.00025177]"
+6db,pump,id_00,normal,00000099.wav,E:\+6db/pump/id_00/normal/00000099.wav,"[-0.0007782  -0.00032806  0.00083542 ... -0.00349045  0.00040817
  0.00371933]"
+6db,pump,id_00,normal,00000100.wav,E:\+6db/pump/id_00/normal/00000100.wav,"[-0.0041275  -0.00651169 -0.00980377 ... -0.00104523  0.00143433
  0.0015831 ]"
+6db,pump,id_00,normal,00000101.wav,E:\+6db/pump/id_00/normal/00000101.wav,"[ 0.00392151  0.00558472  0.00555038 ... -0.00246429 -0.00294876
 -0.00144958]"
+6db,pump,id_00,normal,00000102.wav,E:\+6db/pump/id_00/normal/00000102.wav,"[-0.00050354 -0.00072479 -0.00213242 ...  0.00267029  0.0025444
  0.00222015]"
+6db,pump,id_00,normal,00000103.wav,E:\+6db/pump/id_00/normal/00000103.wav,[0.00173187 0.00305557 0.00225067 ... 0.00114441 0.00056458 0.00351334]
+6db,pump,id_00,normal,00000104.wav,E:\+6db/pump/id_00/normal/00000104.wav,"[ 0.00106812  0.00209427  0.00112534 ... -0.00146866  0.00024033
  0.00030518]"
+6db,pump,id_00,normal,00000105.wav,E:\+6db/pump/id_00/normal/00000105.wav,"[-2.4261475e-03 -3.5629272e-03 -1.3198853e-03 ... -3.5476685e-04
  8.7738037e-05  1.7700195e-03]"
+6db,pump,id_00,normal,00000106.wav,E:\+6db/pump/id_00/normal/00000106.wav,"[ 0.0026207   0.00170898  0.00443649 ... -0.00078583  0.00075912
  0.0022583 ]"
+6db,pump,id_00,normal,00000107.wav,E:\+6db/pump/id_00/normal/00000107.wav,"[-0.00168991 -0.00163269 -0.00321198 ...  0.00459671  0.00416565
  0.00161362]"
+6db,pump,id_00,normal,00000108.wav,E:\+6db/pump/id_00/normal/00000108.wav,"[-0.00426483 -0.00469208 -0.00475311 ...  0.00370407  0.00280762
  0.00495529]"
+6db,pump,id_00,normal,00000109.wav,E:\+6db/pump/id_00/normal/00000109.wav,"[ 0.01052475  0.01262283  0.0120163  ... -0.00482178 -0.00354385
 -0.00130844]"
+6db,pump,id_00,normal,00000110.wav,E:\+6db/pump/id_00/normal/00000110.wav,"[-0.00408936 -0.00484848 -0.0051651  ...  0.00114059  0.00278854
  0.00516891]"
+6db,pump,id_00,normal,00000111.wav,E:\+6db/pump/id_00/normal/00000111.wav,"[ 0.00331116  0.00069809 -0.0005722  ... -0.00381088 -0.00556564
 -0.00429535]"
+6db,pump,id_00,normal,00000112.wav,E:\+6db/pump/id_00/normal/00000112.wav,"[-0.00708008 -0.00698853 -0.00608826 ...  0.00762939  0.00985718
  0.00919342]"
+6db,pump,id_00,normal,00000113.wav,E:\+6db/pump/id_00/normal/00000113.wav,[0.00679398 0.00432587 0.00110626 ... 0.0008812  0.00067902 0.00251007]
+6db,pump,id_00,normal,00000114.wav,E:\+6db/pump/id_00/normal/00000114.wav,[0.00136185 0.00049973 0.00159073 ... 0.00209427 0.00546646 0.00606537]
+6db,pump,id_00,normal,00000115.wav,E:\+6db/pump/id_00/normal/00000115.wav,"[ 0.00383759  0.00141907  0.0015564  ... -0.00327682 -0.00201035
 -0.00027847]"
+6db,pump,id_00,normal,00000116.wav,E:\+6db/pump/id_00/normal/00000116.wav,"[-0.00354004 -0.00659943 -0.01157379 ... -0.00510788 -0.00561905
 -0.00423813]"
+6db,pump,id_00,normal,00000117.wav,E:\+6db/pump/id_00/normal/00000117.wav,[0.00312424 0.00378418 0.00703812 ... 0.00134277 0.00154877 0.00217819]
+6db,pump,id_00,normal,00000118.wav,E:\+6db/pump/id_00/normal/00000118.wav,[0.00283051 0.00442505 0.00387955 ... 0.00452423 0.00457001 0.00357819]
+6db,pump,id_00,normal,00000119.wav,E:\+6db/pump/id_00/normal/00000119.wav,"[-0.0007019   0.00052643  0.00245285 ...  0.00572586  0.00388336
  0.00410843]"
+6db,pump,id_00,normal,00000120.wav,E:\+6db/pump/id_00/normal/00000120.wav,[0.00111008 0.00164795 0.00284195 ... 0.00488281 0.00360107 0.00346756]
+6db,pump,id_00,normal,00000121.wav,E:\+6db/pump/id_00/normal/00000121.wav,[0.00354767 0.00211334 0.00259781 ... 0.00792694 0.00608063 0.00689697]
+6db,pump,id_00,normal,00000122.wav,E:\+6db/pump/id_00/normal/00000122.wav,[0.00350952 0.001297   0.00174713 ... 0.00268936 0.00403214 0.00614929]
+6db,pump,id_00,normal,00000123.wav,E:\+6db/pump/id_00/normal/00000123.wav,"[ 0.0025177   0.00202179  0.00295639 ... -0.0019455  -0.00570297
 -0.00893402]"
+6db,pump,id_00,normal,00000124.wav,E:\+6db/pump/id_00/normal/00000124.wav,"[-1.4305115e-02 -1.4289856e-02 -1.5205383e-02 ... -3.8146973e-06
 -3.0136108e-04 -5.7601929e-04]"
+6db,pump,id_00,normal,00000125.wav,E:\+6db/pump/id_00/normal/00000125.wav,"[-0.00414658 -0.00165176 -0.00096512 ...  0.00291061  0.00099182
 -0.00141144]"
+6db,pump,id_00,normal,00000126.wav,E:\+6db/pump/id_00/normal/00000126.wav,"[ 0.00375748  0.00590897  0.00607681 ... -0.00406265 -0.00251389
 -0.0014801 ]"
+6db,pump,id_00,normal,00000127.wav,E:\+6db/pump/id_00/normal/00000127.wav,"[-0.00119019  0.00090408  0.0022316  ...  0.00361633  0.00249863
  0.00672531]"
+6db,pump,id_00,normal,00000128.wav,E:\+6db/pump/id_00/normal/00000128.wav,"[ 1.5792847e-03  2.2659302e-03  3.6964417e-03 ...  6.1454773e-03
  4.1198730e-03 -6.8664551e-05]"
+6db,pump,id_00,normal,00000129.wav,E:\+6db/pump/id_00/normal/00000129.wav,"[-0.00672531 -0.00729752 -0.00830841 ...  0.00028229 -0.0008812
 -0.00130081]"
+6db,pump,id_00,normal,00000130.wav,E:\+6db/pump/id_00/normal/00000130.wav,"[-0.0059967  -0.00746536 -0.00805664 ...  0.00064087  0.00262833
  0.00068283]"
+6db,pump,id_00,normal,00000131.wav,E:\+6db/pump/id_00/normal/00000131.wav,"[-2.6702881e-05 -1.2702942e-03 -5.4931641e-04 ... -3.0403137e-03
 -1.9111633e-03  2.5939941e-04]"
+6db,pump,id_00,normal,00000132.wav,E:\+6db/pump/id_00/normal/00000132.wav,"[ 0.00254059  0.00313187  0.00156403 ... -0.00160599 -0.00053787
  0.00233841]"
+6db,pump,id_00,normal,00000133.wav,E:\+6db/pump/id_00/normal/00000133.wav,"[ 0.00109863  0.00222397 -0.00012589 ...  0.00120544  0.00131226
  0.00307846]"
+6db,pump,id_00,normal,00000134.wav,E:\+6db/pump/id_00/normal/00000134.wav,"[ 0.01014328  0.00690079  0.00540543 ... -0.00309372 -0.00336456
 -0.00543594]"
+6db,pump,id_00,normal,00000135.wav,E:\+6db/pump/id_00/normal/00000135.wav,"[ 1.1444092e-05  1.0604858e-03 -5.3291321e-03 ... -7.4272156e-03
 -8.7890625e-03 -6.6299438e-03]"
+6db,pump,id_00,normal,00000136.wav,E:\+6db/pump/id_00/normal/00000136.wav,"[-0.0104866  -0.01101303 -0.00982666 ...  0.00293732  0.00224686
  0.00296402]"
+6db,pump,id_00,normal,00000137.wav,E:\+6db/pump/id_00/normal/00000137.wav,"[ 0.00208282  0.00165939  0.00226212 ... -0.00424957 -0.00053024
  0.00197601]"
+6db,pump,id_00,normal,00000138.wav,E:\+6db/pump/id_00/normal/00000138.wav,[0.00239563 0.00292587 0.00152969 ... 0.00263596 0.00389481 0.00356293]
+6db,pump,id_00,normal,00000139.wav,E:\+6db/pump/id_00/normal/00000139.wav,"[-0.00024414 -0.00177002 -0.00247192 ...  0.0004921   0.00325012
  0.00341415]"
+6db,pump,id_00,normal,00000140.wav,E:\+6db/pump/id_00/normal/00000140.wav,"[ 0.00190735  0.0007782   0.00059509 ... -0.00920486 -0.01113892
 -0.01154709]"
+6db,pump,id_00,normal,00000141.wav,E:\+6db/pump/id_00/normal/00000141.wav,"[-0.00695038 -0.00494385  0.00257874 ...  0.00399017  0.0047493
 -0.00046539]"
